Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
95,,Sat Apr 18 22:42:24 EDT 2020,Server.java,1587264144936,84496,0,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.2976190476190476,0.0,0.0,0.0,0.0,0.0,0.2976190476190476,0.0,[]
96,,Sat Apr 18 22:43:49 EDT 2020,Server.java,1587264229432,76395,0,(I)15,1.0,0.0,0.0,0.0,0.0,0.0,0.19736842105263158,0.0,0.0,0.0,0.0,0.0,0.19736842105263158,0.0,[]
97,,Sat Apr 18 22:45:06 EDT 2020,ClientInterface.java,1587264306732,61688,0,(I)16,1.0,0.0,0.0,0.0,0.0,0.0,0.26229508196721313,0.0,0.0,0.0,0.0,0.0,0.26229508196721313,0.0,[]
98,,Sat Apr 18 22:46:12 EDT 2020,ClientMain.java,1587264372547,94653,0,(I)21,1.0,0.0,0.0,0.0,0.0,0.0,0.22340425531914893,0.0,0.0,0.0,0.0,0.0,0.22340425531914893,0.0,[]
99,,Sat Apr 18 22:47:55 EDT 2020,ClientMain.java,1587264475384,300800,0,(I)10(F)8(I)5,0.6521739130434783,0.0,0.0,34.78260869565217,0.0,0.0,0.07666666666666666,0.0,0.0,0.02666666666666667,0.0,0.0,0.05,3.0,[]
100,,Sat Apr 18 22:53:57 EDT 2020,Server.java,1587264837344,154104,0,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,0.15584415584415584,0.0,0.0,0.0,0.0,0.0,0.15584415584415584,0.0,[]
101,,Sat Apr 18 22:56:31 EDT 2020,Server.java,1587264991448,58473,0,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.43103448275862066,0.0,0.0,0.0,0.0,0.0,0.43103448275862066,0.0,[]
102,,Sat Apr 18 22:54:26 EDT 2020,Server.java,1587264866351,247958,0,(I)4(R)2(I)18,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.09716599190283401,0.0,0.0,0.0,0.0,0.008097165991902834,0.08906882591093117,0.0,[]
103,,Sat Apr 18 22:57:41 EDT 2020,Server.java,1587265061738,250379,0,(R)1(I)16(D)2(I)4,0.8695652173913043,8.695652173913043,0.0,0.0,0.0,0.0,0.092,0.0,0.008,0.0,0.0,0.004,0.08,0.0,[]
104,,Sat Apr 18 23:02:05 EDT 2020,Server.java,1587265325744,13433,0,(D)2(F)1(D)1,0.0,75.0,0.0,25.0,0.0,0.0,0.3076923076923077,0.0,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0,[]
105,,Sat Apr 18 23:02:19 EDT 2020,Server.java,1587265339342,23181,0,(D)3,0.0,100.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,[]
106,,Sat Apr 18 23:02:45 EDT 2020,Server.java,1587265365746,23964,0,(D)2,0.0,100.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,[]
107,,Sat Apr 18 23:03:09 EDT 2020,Server.java,1587265389713,22428,0,(D)2,0.0,100.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,[]
108,,Sat Apr 18 23:03:32 EDT 2020,Server.java,1587265412303,20397,0,(D)2,0.0,100.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,[]
109,,Sat Apr 18 23:03:52 EDT 2020,Server.java,1587265432857,15483,0,(D)2,0.0,100.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,[]
110,,Sat Apr 18 23:04:13 EDT 2020,Server.java,1587265453397,9718,9718,(D)2,0.0,100.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,[]
111,,Sat Apr 18 23:04:23 EDT 2020,Server.java,1587265463187,22844,0,(D)1,0.0,100.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,[]
112,,Sat Apr 18 23:04:50 EDT 2020,Server.java,1587265490882,15871,0,(F)1(D)1(F)2(I)2,0.3333333333333333,16.666666666666664,0.0,50.0,0.0,0.0,0.4,0.0,0.06666666666666667,0.2,0.0,0.0,0.13333333333333333,0.0,[]
113,,Sat Apr 18 23:05:10 EDT 2020,Server.java,1587265510550,37696,0,(F)1(D)1(F)2(D)1(F)1(I)2(D)3,0.18181818181818182,45.45454545454545,0.0,36.36363636363637,0.0,0.0,0.2972972972972973,0.0,0.13513513513513514,0.10810810810810811,0.0,0.0,0.05405405405405406,0.0,[]
114,,Sat Apr 18 23:05:48 EDT 2020,Server.java,1587265548246,26272,0,(D)2(I)2(D)3(F)2(D)2,0.18181818181818182,63.63636363636363,0.0,18.181818181818183,0.0,0.0,0.4230769230769231,0.0,0.2692307692307692,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,[]
115,,Sat Apr 18 23:06:15 EDT 2020,ServerMain.java,1587265575334,126299,0,(D)1(F)6(I)7,0.5,7.142857142857142,0.0,42.857142857142854,0.0,0.0,0.1111111111111111,0.0,0.007936507936507936,0.047619047619047616,0.0,0.0,0.05555555555555555,0.0,[]
116,,Sat Apr 18 23:08:30 EDT 2020,RunS20A5Tests.java,1587265710352,144559,0,(I)8(F)2(I)1(F)3,0.6428571428571429,0.0,0.0,35.714285714285715,0.0,0.0,0.09722222222222222,0.0,0.0,0.034722222222222224,0.0,0.0,0.0625,0.0,[]
117,,Sat Apr 18 23:53:34 EDT 2020,CouplerListener.java,1587268414021,52278325,0,(F)5(I)1(F)4(I)1,0.18181818181818182,0.0,0.0,81.81818181818183,0.0,0.0,2.1041355828455564E-4,0.0,0.0,1.7215654768736372E-4,0.0,0.0,3.825701059719194E-5,2.0,[]
118,,Sun Apr 19 14:24:58 EDT 2020,Server.java,1587320698262,3360702,0,(I)6(F)2(I)2(F)2(I)2,0.7142857142857143,0.0,0.0,28.57142857142857,0.0,0.0,0.004166666666666667,0.0,0.0,0.0011904761904761906,0.0,0.0,0.002976190476190476,1.0,[1587323705373 217 Copy of 5DistributedNonBlockingTrickOTreat.docx - Google Docs https://docs.google.com/document/d/1cb_NiFbJmCNXLcbmpu2G3Y-52WDjwX_-/edit#]
119,,Sun Apr 19 15:20:58 EDT 2020,CouplerListener.java,1587324058968,606671,0,(I)1(F)2,0.3333333333333333,0.0,0.0,66.66666666666666,0.0,0.0,0.0049504950495049506,0.0,0.0,0.0033003300330033004,0.0,0.0,0.0016501650165016502,5.0,[1587324595235 171 COMP 533 (1 unread) https://piazza.com/class/k55gm6u0c3s3jt, 1587324599449 82 COMP 411-002 (27 unread) https://piazza.com/class/k55j6stvhss7bh, 1587324632792 85 COMP 520 (1 unread) https://piazza.com/class/k55h5wzlvne327, 1587324605765 1 COMP 411-002 (26 unread) https://piazza.com/class/k55j6stvhss7bh?cid=237, 1587324634437 1 COMP 520 https://piazza.com/class/k55h5wzlvne327?cid=166]
120,,Sun Apr 19 15:31:05 EDT 2020,CouplerListener.java,1587324665821,2234546,0,(I)1(F)6(I)15,0.7272727272727273,0.0,0.0,27.27272727272727,0.0,0.0,0.009847806624888093,0.0,0.0,0.0026857654431512983,0.0,0.0,0.007162041181736795,35.0,[1587324799678 155 Sakai @ UNC :: Welcome https://sakai.unc.edu/welcome/, 1587324804332 218 Sakai @ UNC-Chapel Hill : Home : Overview https://sakai.unc.edu/portal/clogin, 1587324803207 125 UNC-Chapel Hill Single Sign-On https://sso.unc.edu/idp/profile/SAML2/Redirect/SSO?execution=e1s1, 1587324804332 111 Sakai @ UNC-Chapel Hill : Home : Overview https://sakai.unc.edu/Shibboleth.sso/SAML2/POST, 1587324799678 156 Sakai @ UNC :: Welcome http://sakai.unc.edu/welcome/, 1587324878741 82 Sakai @ UNC-Chapel Hill : STOR415.001.SP20 : Overview https://sakai.unc.edu/portal/site/ca481db0-d0a0-45c4-be9d-47cecf8aedaf, 1587324879736 69  https://sakai.unc.edu/portal/tool/0a5aaa9a-95ab-487c-91f6-0e3150fc95b4/wait, 1587324840887 62 Sakai @ UNC-Chapel Hill : COMP533.001.SP20 : Assignments https://sakai.unc.edu/portal/site/6d092ade-152d-4860-b5e3-d7f5fd2f866d, 1587324854774 54 Sakai @ UNC-Chapel Hill : COMP533.001.SP20 : Gradebook https://sakai.unc.edu/portal/site/6d092ade-152d-4860-b5e3-d7f5fd2f866d/tool/323cd47d-e95a-4f50-a569-c8bc7c38f7ee, 1587324760647 172 COMP 533 (1 unread) https://piazza.com/class/k55gm6u0c3s3jt, 1587324859719 95 Sakai @ UNC-Chapel Hill : STOR590.001.SP20 : Overview https://sakai.unc.edu/portal/site/059123a1-a77e-4b34-aa35-bd827d76a4a0, 1587324860655 79  https://sakai.unc.edu/portal/tool/70499495-172b-4c56-b1f1-9b568ee5d1b8/wait, 1587324864788 78 Sakai @ UNC-Chapel Hill : STOR590.001.SP20 : Assignments https://sakai.unc.edu/portal/site/059123a1-a77e-4b34-aa35-bd827d76a4a0/tool/7d9202c7-226d-416b-8a8b-42167ebaae24, 1587324840887 32 Sakai @ UNC-Chapel Hill : COMP533.001.SP20 : Assignments https://sakai.unc.edu/portal/site/6d092ade-152d-4860-b5e3-d7f5fd2f866d/tool/5272a46e-b2eb-47b2-9c05-303be749e8cb, 1587324880823 76 Sakai @ UNC-Chapel Hill : STOR415.001.SP20 : Assignments https://sakai.unc.edu/portal/site/ca481db0-d0a0-45c4-be9d-47cecf8aedaf/tool/20261b3f-7144-41f0-9b87-c33cfd9022c6, 1587324869155 75 Sakai @ UNC-Chapel Hill : STOR590.001.SP20 : Assignments https://sakai.unc.edu/portal/site/059123a1-a77e-4b34-aa35-bd827d76a4a0/tool/7d9202c7-226d-416b-8a8b-42167ebaae24?panel=Main, 1587324843051 35 Sakai @ UNC-Chapel Hill : COMP533.001.SP20 : Tests & Quizzes https://sakai.unc.edu/portal/site/6d092ade-152d-4860-b5e3-d7f5fd2f866d/tool/a4fbc14a-8a38-425b-b0e0-d56474ab75ec, 1587324913617 49 4DistributedRMITrickOrTreat.docx - Google Docs https://docs.google.com/document/d/1i5AqLhCyR9viDT78gRCL4uGik2npjAc1/edit#, 1587324772100 2 COMP 533 https://piazza.com/class/k55gm6u0c3s3jt?cid=144, 1587324776231 2 COMP 533 https://piazza.com/class/k55gm6u0c3s3jt?cid=142, 1587324780205 4 COMP 533 https://piazza.com/class/k55gm6u0c3s3jt?cid=141, 1587324763203 1 COMP 533 https://piazza.com/class/k55gm6u0c3s3jt?cid=145, 1587324801741 1 UNC-Chapel Hill Single Sign-On https://sso.unc.edu/idp/profile/SAML2/Redirect/SSO?SAMLRequest=fZJbT4MwGIb%2FCun9VmAnaQYJbhcumY4M9MIbU%2BiHNEKL%2FYqHfy8bc5mJ2XXfQ98n3xJ5U7cs7myl9vDeAVrnq6kVsuNDSDqjmOYokSneADJbsDS%2B3zJ%2F7LLWaKsLXRMnRgRjpVYrrbBrwKRgPmQBj%2FttSCprW2SUIn%2FjctypYgyio2kl81zXYKsxoqaHUJ8muzQjzrr%2FhVT8kHfhRn32StHSvryUNZyMexDSQGFpmu6Is1mH5MUrizIPpnNXuFyUi5vZbLIQIpiD8AMecL%2BXIXawUWi5siHxXd8dudORF2RewCYT5vvPxElOG2%2BlElK9XgeSDyJkd1mWjIYxT2DwOKQXkGh5wMqOxeYC9PVY%2FkuXRP%2BzxDPLJb0oGNpa9tAnbtaJrmXx7cR1rT9XBriFkHiERoPl7w1EPw%3D%3D&RelayState=ss%3Amem%3A2b201ae37276e3d23f469dd9151fbd157def0899ebc01878ec69a015acd0bc4c&SigAlg=http%3A%2F%2Fwww.w3.org%2F2001%2F04%2Fxmldsig-more%23rsa-sha256&Signature=Lokv%2Fn%2FhqI4Vy5l%2B0BMbDTWpQtPjtWyVrm4vE9VJNSGdeVU4nanCg418ak%2BeLzwLrtOGdLfRKlmhzYeily%2BtniO7%2FsrOL%2F8vRjTiJ4%2FPnL4g3QzfBFcFQ9otB0sMCxOZKiQLCiYZhQeBeLOdtAYFbi8fOFO3KgqVHMVbtZ59Wm2eVHT6PqrspB89xO0sDPab7hmfo4MZUgxdKKnvRZfvxgStgOEZ10AHT%2Bw28c9%2FxwGl91DrGTwJnwKgseIsreNrh2Qb%2Bs5jr9ykYIYBEQImo4%2BYjjWuB4OvGEj9ODCe65tgL6fxh3y2CPhDcjfyGs40uiVkMeZ63ErE07ao6Dh4%2Bw%3D%3D, 1587324869155 1 Sakai @ UNC-Chapel Hill : STOR590.001.SP20 : Assignments https://sakai.unc.edu/portal/site/059123a1-a77e-4b34-aa35-bd827d76a4a0/tool/7d9202c7-226d-416b-8a8b-42167ebaae24?assignmentReference=/assignment/a/059123a1-a77e-4b34-aa35-bd827d76a4a0/15b1a385-ddfe-4fcb-b983-a85714c1e043&sakai_action=doView_submission]
121,,Sun Apr 19 16:08:20 EDT 2020,CouplerListener.java,1587326900367,-53576,-53576,(I)23(F)1,0.9583333333333334,0.0,0.0,4.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
122,,Sun Apr 19 16:08:56 EDT 2020,Client.java,1587326936829,358379,0,(F)1(I)2(F)4(I)15,0.7727272727272727,0.0,0.0,22.727272727272727,0.0,0.0,0.061452513966480445,0.0,0.0,0.013966480446927373,0.0,0.0,0.04748603351955307,0.0,[]
123,,Sun Apr 19 16:15:05 EDT 2020,Client.java,1587327305488,116453,0,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,0.1896551724137931,0.0,0.0,0.0,0.0,0.0,0.1896551724137931,0.0,[]
124,,Sun Apr 19 16:17:03 EDT 2020,Client.java,1587327423766,2687,2687,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
125,,Sun Apr 19 16:17:06 EDT 2020,Client.java,1587327426461,16598,0,(I)17(R)2(I)3(R)1(I)1(R)1,0.84,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.25,1.3125,0.0,[]
126,,Sun Apr 19 16:17:22 EDT 2020,ClientGIPC.java,1587327442625,1486,1486,(I)2(R)4(I)2(R)2(I)2(R)4(I)2(R)2(I)4(R)1,0.48,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,[]
127,,Sun Apr 19 16:17:26 EDT 2020,Client.java,1587327446761,258470,0,(R)4(I)16,0.8,0.0,0.0,0.0,0.0,0.0,0.07751937984496124,0.0,0.0,0.0,0.0,0.015503875968992248,0.06201550387596899,0.0,[]
128,,Sun Apr 19 16:21:54 EDT 2020,Client.java,1587327714077,4877,4877,(I)12(R)3(I)6(R)3(I)1,0.76,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,1.5,4.75,0.0,[]
129,,Sun Apr 19 16:21:58 EDT 2020,Client.java,1587327718958,25162,0,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[]
130,,Sun Apr 19 16:22:25 EDT 2020,Client.java,1587327745466,6210,6210,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,[]
131,,Sun Apr 19 16:22:31 EDT 2020,Client.java,1587327751886,9316,9316,(I)5(F)2(I)18,0.92,0.0,0.0,8.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.2222222222222222,0.0,0.0,2.5555555555555554,0.0,[]
132,,Sun Apr 19 16:22:42 EDT 2020,Client.java,1587327762610,1056,1056,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
133,,Sun Apr 19 16:23:13 EDT 2020,Client.java,1587327793145,28241,0,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.0,[]
134,,Sun Apr 19 16:23:41 EDT 2020,Client.java,1587327821387,9016,9016,(I)7(R)3(I)15,0.88,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.3333333333333333,2.4444444444444446,0.0,[]
135,,Sun Apr 19 16:23:50 EDT 2020,Client.java,1587327830405,2218,2218,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
136,,Sun Apr 19 16:23:52 EDT 2020,Client.java,1587327832623,6192,6192,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,0.0,[]
137,,Sun Apr 19 16:23:58 EDT 2020,Client.java,1587327838816,4982,4982,(I)4(F)2(I)17,0.9130434782608695,0.0,0.0,8.695652173913043,0.0,0.0,5.75,0.0,0.0,0.5,0.0,0.0,5.25,0.0,[]
138,,Sun Apr 19 16:24:03 EDT 2020,ClientMain.java,1587327843808,16755,0,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,1.4375,0.0,0.0,0.0,0.0,0.0,1.4375,0.0,[]
139,,Sun Apr 19 16:24:20 EDT 2020,ClientMain.java,1587327860686,48144,0,(I)13(R)6(I)5,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.125,0.375,0.0,[]
140,,Sun Apr 19 16:25:08 EDT 2020,GIPCclientInt.java,1587327908834,27778,0,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,0.8148148148148148,0.0,0.0,0.0,0.0,0.0,0.8148148148148148,0.0,[]
141,,Sun Apr 19 16:25:37 EDT 2020,GIPCclientInt.java,1587327937359,5748,5748,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,[]
142,,Sun Apr 19 16:25:43 EDT 2020,GIPCclientInt.java,1587327943109,11107,0,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.0,2.272727272727273,0.0,[]
143,,Sun Apr 19 16:25:54 EDT 2020,GIPCclientInt.java,1587327954423,16695,0,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,[]
144,,Sun Apr 19 16:26:11 EDT 2020,ClientMain.java,1587327971319,32294,0,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.625,0.0,[]
145,,Sun Apr 19 16:26:44 EDT 2020,ClientMain.java,1587328004734,11378,0,(I)2(R)2(I)10(R)2(I)6(R)3,0.72,0.0,0.0,0.0,0.0,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.6363636363636364,1.6363636363636365,0.0,[]
146,,Sun Apr 19 16:26:56 EDT 2020,ClientMain.java,1587328016114,4837,4837,(R)3(I)15(F)2(I)3,0.782608695652174,0.0,0.0,8.695652173913043,0.0,0.0,5.75,0.0,0.0,0.5,0.0,0.75,4.5,0.0,[]
147,,Sun Apr 19 16:27:01 EDT 2020,Server.java,1587328021027,147888,0,(I)9(R)2(I)5,0.875,0.0,0.0,0.0,0.0,0.0,0.10884353741496598,0.0,0.0,0.0,0.0,0.013605442176870748,0.09523809523809523,0.0,[]
148,,Sun Apr 19 16:30:11 EDT 2020,CouplerListener.java,1587328211136,98245,0,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,0.19387755102040816,0.0,0.0,0.0,0.0,0.0,0.19387755102040816,0.0,[]
149,,Sun Apr 19 16:31:49 EDT 2020,Client.java,1587328309512,78211,0,(I)2(F)2(I)1(F)2(I)2(D)1(F)1(D)1,0.4166666666666667,16.666666666666664,0.0,41.66666666666667,0.0,0.0,0.15384615384615385,0.0,0.02564102564102564,0.0641025641025641,0.0,0.0,0.0641025641025641,0.0,[]
150,,Sun Apr 19 16:33:08 EDT 2020,Client.java,1587328388682,25954,0,(F)1(I)2(D)1(I)1(D)1(I)1,0.5714285714285714,28.57142857142857,0.0,14.285714285714285,0.0,0.0,0.28,0.0,0.08,0.04,0.0,0.0,0.16,0.0,[]
151,,Sun Apr 19 16:33:34 EDT 2020,Client.java,1587328414757,38446,0,(D)3,0.0,100.0,0.0,0.0,0.0,0.0,0.07894736842105263,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,[]
152,,Sun Apr 19 16:34:13 EDT 2020,Client.java,1587328453366,24046,0,(D)2(I)2(D)1,0.4,60.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.125,0.0,0.0,0.0,0.08333333333333333,0.0,[]
153,,Sun Apr 19 16:34:41 EDT 2020,CouplerListener.java,1587328481297,42590,0,(D)3,0.0,100.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,[]
154,,Sun Apr 19 16:35:24 EDT 2020,CouplerListener.java,1587328524341,17511,0,(D)1(I)3(D)1,0.6,40.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.0,0.11764705882352941,0.0,0.0,0.0,0.17647058823529413,1.0,[1587328525436 102 UNC-Chapel Hill Single Sign-On https://sakai.unc.edu/Shibboleth.sso/Logout?return=https://sso.unc.edu/idp/logout.jsp]
155,,Sun Apr 19 16:35:42 EDT 2020,Client.java,1587328542459,57227,0,(D)1(I)3,0.75,25.0,0.0,0.0,0.0,0.0,0.07017543859649122,0.0,0.017543859649122806,0.0,0.0,0.0,0.05263157894736842,0.0,[]
156,,Sun Apr 19 16:36:41 EDT 2020,Client.java,1587328601648,7714,7714,(I)14(R)3(I)7,0.875,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,0.0,0.0,0.0,0.42857142857142855,3.0,0.0,[]
157,,Sun Apr 19 16:36:49 EDT 2020,Client.java,1587328609366,5737,5737,(I)17(R)3(I)5,0.88,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.6,4.4,0.0,[]
158,,Sun Apr 19 16:36:55 EDT 2020,Client.java,1587328615103,2807,2807,(I)13(R)6(I)6,0.76,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,3.0,9.5,0.0,[]
159,,Sun Apr 19 16:36:58 EDT 2020,Client.java,1587328618098,2072,2072,(I)24(R)1,0.96,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.5,12.0,0.0,[]
160,,Sun Apr 19 16:37:00 EDT 2020,Client.java,1587328620172,11075,0,(R)11(I)11(F)2(D)1,0.44,4.0,0.0,8.0,0.0,0.0,2.272727272727273,0.0,0.09090909090909091,0.18181818181818182,0.0,1.0,1.0,0.0,[]
161,,Sun Apr 19 16:37:11 EDT 2020,Client.java,1587328631247,22093,0,(D)1(I)9(R)6(I)4(R)1(I)4,0.68,4.0,0.0,0.0,0.0,0.0,1.1363636363636365,0.0,0.045454545454545456,0.0,0.0,0.3181818181818182,0.7727272727272727,0.0,[]
162,,Sun Apr 19 16:37:33 EDT 2020,Client.java,1587328653448,21123,0,(I)5(R)2(I)14(F)4,0.76,0.0,0.0,16.0,0.0,0.0,1.1904761904761905,0.0,0.0,0.19047619047619047,0.0,0.09523809523809523,0.9047619047619048,0.0,[]
163,,Sun Apr 19 16:37:54 EDT 2020,ClientMain.java,1587328674665,27082,0,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,[]
164,,Sun Apr 19 16:38:22 EDT 2020,ClientMain.java,1587328702347,2529,2529,(I)9(R)9(I)7,0.64,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,4.5,8.0,0.0,[]
165,,Sun Apr 19 16:38:24 EDT 2020,ClientMain.java,1587328704900,2376,2376,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
166,,Sun Apr 19 16:38:27 EDT 2020,ClientMain.java,1587328707276,2252,2252,(I)1(R)6(I)12(R)3(I)3,0.64,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,4.5,8.0,0.0,[]
167,,Sun Apr 19 16:38:29 EDT 2020,CouplerListener.java,1587328709530,34878,0,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.0,[]
168,,Sun Apr 19 16:39:06 EDT 2020,ClientMain.java,1587328746442,353494,0,(I)3(F)2(I)7(F)4(I)8,0.75,0.0,0.0,25.0,0.0,0.0,0.0679886685552408,0.0,0.0,0.0169971671388102,0.0,0.0,0.05099150141643059,0.0,[]
169,,Sun Apr 19 16:40:47 EDT 2020,Client.java,1587328847612,281445,0,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,0.08185053380782918,0.0,0.0,0.0,0.0,0.0,0.08185053380782918,0.0,[]
170,,Sun Apr 19 16:45:29 EDT 2020,Client.java,1587329129064,1655,1655,(I)14(R)11,0.56,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,[]
171,,Sun Apr 19 16:45:30 EDT 2020,Client.java,1587329130719,1744,1744,(R)4(I)21,0.84,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,[]
172,,Sun Apr 19 16:45:32 EDT 2020,Client.java,1587329132563,2172,2172,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,[]
173,,Sun Apr 19 16:45:34 EDT 2020,Client.java,1587329134735,1596,1596,(I)15(R)9,0.625,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,[]
174,,Sun Apr 19 16:45:36 EDT 2020,Client.java,1587329136921,3193,3193,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.0,[]
175,,Sun Apr 19 16:45:40 EDT 2020,ClientMain.java,1587329140232,7975,7975,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,[]
176,,Sun Apr 19 16:45:48 EDT 2020,ClientMain.java,1587329148149,6442,6442,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,[]
177,,Sun Apr 19 16:45:54 EDT 2020,ClientMain.java,1587329154595,2523,2523,(I)23(F)1,0.9583333333333334,0.0,0.0,4.166666666666666,0.0,0.0,12.0,0.0,0.0,0.5,0.0,0.0,11.5,0.0,[]
178,,Sun Apr 19 16:45:58 EDT 2020,Client.java,1587329158481,222717,0,(F)1(I)6(F)2(I)10,0.8421052631578947,0.0,0.0,15.789473684210526,0.0,0.0,0.08558558558558559,0.0,0.0,0.013513513513513514,0.0,0.0,0.07207207207207207,12.0,[]
179,,Sun Apr 19 16:49:41 EDT 2020,Client.java,1587329381198,2118,2118,(I)22(R)3,0.88,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,1.5,11.0,0.0,[]
180,,Sun Apr 19 16:49:43 EDT 2020,Client.java,1587329383505,1353,1353,(R)15(I)10,0.4,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,[]
